EAR,MAR,TIME
0.30562126722893834,0.11380711874576983,00:03:59.645826
0.30562126722893834,0.11380711874576983,00:03:59.645826
0.295263532249595,0.1276142374915397,00:03:59.814367
0.30562126722893834,0.11380711874576983,00:03:59.645826
0.295263532249595,0.1276142374915397,00:03:59.814367
0.3351169038691133,0.1,00:03:59.927828
0.30562126722893834,0.11380711874576983,00:03:59.645826
0.295263532249595,0.1276142374915397,00:03:59.814367
0.3351169038691133,0.1,00:03:59.927828
0.31837610152212364,0.0804737854124365,00:04:00.052034
0.30562126722893834,0.11380711874576983,00:03:59.645826
0.295263532249595,0.1276142374915397,00:03:59.814367
0.3351169038691133,0.1,00:03:59.927828
0.31837610152212364,0.0804737854124365,00:04:00.052034
0.2997832491835416,0.1414213562373095,00:04:00.168044
0.30562126722893834,0.11380711874576983,00:03:59.645826
0.295263532249595,0.1276142374915397,00:03:59.814367
0.3351169038691133,0.1,00:03:59.927828
0.31837610152212364,0.0804737854124365,00:04:00.052034
0.2997832491835416,0.1414213562373095,00:04:00.168044
0.28193221291204934,0.1414213562373095,00:04:00.273574
0.30562126722893834,0.11380711874576983,00:03:59.645826
0.295263532249595,0.1276142374915397,00:03:59.814367
0.3351169038691133,0.1,00:03:59.927828
0.31837610152212364,0.0804737854124365,00:04:00.052034
0.2997832491835416,0.1414213562373095,00:04:00.168044
0.28193221291204934,0.1414213562373095,00:04:00.273574
0.32050264769920256,0.06666666666666667,00:04:00.385859
0.30562126722893834,0.11380711874576983,00:03:59.645826
0.295263532249595,0.1276142374915397,00:03:59.814367
0.3351169038691133,0.1,00:03:59.927828
0.31837610152212364,0.0804737854124365,00:04:00.052034
0.2997832491835416,0.1414213562373095,00:04:00.168044
0.28193221291204934,0.1414213562373095,00:04:00.273574
0.32050264769920256,0.06666666666666667,00:04:00.385859
0.27874051220469753,0.03333333333333333,00:04:00.489140
0.30562126722893834,0.11380711874576983,00:03:59.645826
0.295263532249595,0.1276142374915397,00:03:59.814367
0.3351169038691133,0.1,00:03:59.927828
0.31837610152212364,0.0804737854124365,00:04:00.052034
0.2997832491835416,0.1414213562373095,00:04:00.168044
0.28193221291204934,0.1414213562373095,00:04:00.273574
0.32050264769920256,0.06666666666666667,00:04:00.385859
0.27874051220469753,0.03333333333333333,00:04:00.489140
0.27437835239293396,0.1,00:04:00.608359
0.30562126722893834,0.11380711874576983,00:03:59.645826
0.295263532249595,0.1276142374915397,00:03:59.814367
0.3351169038691133,0.1,00:03:59.927828
0.31837610152212364,0.0804737854124365,00:04:00.052034
0.2997832491835416,0.1414213562373095,00:04:00.168044
0.28193221291204934,0.1414213562373095,00:04:00.273574
0.32050264769920256,0.06666666666666667,00:04:00.385859
0.27874051220469753,0.03333333333333333,00:04:00.489140
0.27437835239293396,0.1,00:04:00.608359
0.2977016382275107,0.12761423749153966,00:04:00.714988
0.30562126722893834,0.11380711874576983,00:03:59.645826
0.295263532249595,0.1276142374915397,00:03:59.814367
0.3351169038691133,0.1,00:03:59.927828
0.31837610152212364,0.0804737854124365,00:04:00.052034
0.2997832491835416,0.1414213562373095,00:04:00.168044
0.28193221291204934,0.1414213562373095,00:04:00.273574
0.32050264769920256,0.06666666666666667,00:04:00.385859
0.27874051220469753,0.03333333333333333,00:04:00.489140
0.27437835239293396,0.1,00:04:00.608359
0.2977016382275107,0.12761423749153966,00:04:00.714988
0.29925992769943555,0.03333333333333333,00:04:00.824036
0.30562126722893834,0.11380711874576983,00:03:59.645826
0.295263532249595,0.1276142374915397,00:03:59.814367
0.3351169038691133,0.1,00:03:59.927828
0.31837610152212364,0.0804737854124365,00:04:00.052034
0.2997832491835416,0.1414213562373095,00:04:00.168044
0.28193221291204934,0.1414213562373095,00:04:00.273574
0.32050264769920256,0.06666666666666667,00:04:00.385859
0.27874051220469753,0.03333333333333333,00:04:00.489140
0.27437835239293396,0.1,00:04:00.608359
0.2977016382275107,0.12761423749153966,00:04:00.714988
0.29925992769943555,0.03333333333333333,00:04:00.824036
0.30491971226907877,0.1276142374915397,00:04:00.942992
0.30562126722893834,0.11380711874576983,00:03:59.645826
0.295263532249595,0.1276142374915397,00:03:59.814367
0.3351169038691133,0.1,00:03:59.927828
0.31837610152212364,0.0804737854124365,00:04:00.052034
0.2997832491835416,0.1414213562373095,00:04:00.168044
0.28193221291204934,0.1414213562373095,00:04:00.273574
0.32050264769920256,0.06666666666666667,00:04:00.385859
0.27874051220469753,0.03333333333333333,00:04:00.489140
0.27437835239293396,0.1,00:04:00.608359
0.2977016382275107,0.12761423749153966,00:04:00.714988
0.29925992769943555,0.03333333333333333,00:04:00.824036
0.30491971226907877,0.1276142374915397,00:04:00.942992
0.3078923331548442,0.11380711874576983,00:04:01.076375
0.30562126722893834,0.11380711874576983,00:03:59.645826
0.295263532249595,0.1276142374915397,00:03:59.814367
0.3351169038691133,0.1,00:03:59.927828
0.31837610152212364,0.0804737854124365,00:04:00.052034
0.2997832491835416,0.1414213562373095,00:04:00.168044
0.28193221291204934,0.1414213562373095,00:04:00.273574
0.32050264769920256,0.06666666666666667,00:04:00.385859
0.27874051220469753,0.03333333333333333,00:04:00.489140
0.27437835239293396,0.1,00:04:00.608359
0.2977016382275107,0.12761423749153966,00:04:00.714988
0.29925992769943555,0.03333333333333333,00:04:00.824036
0.30491971226907877,0.1276142374915397,00:04:00.942992
0.3078923331548442,0.11380711874576983,00:04:01.076375
0.2993440025522387,0.06666666666666667,00:04:01.190957
0.30562126722893834,0.11380711874576983,00:03:59.645826
0.295263532249595,0.1276142374915397,00:03:59.814367
0.3351169038691133,0.1,00:03:59.927828
0.31837610152212364,0.0804737854124365,00:04:00.052034
0.2997832491835416,0.1414213562373095,00:04:00.168044
0.28193221291204934,0.1414213562373095,00:04:00.273574
0.32050264769920256,0.06666666666666667,00:04:00.385859
0.27874051220469753,0.03333333333333333,00:04:00.489140
0.27437835239293396,0.1,00:04:00.608359
0.2977016382275107,0.12761423749153966,00:04:00.714988
0.29925992769943555,0.03333333333333333,00:04:00.824036
0.30491971226907877,0.1276142374915397,00:04:00.942992
0.3078923331548442,0.11380711874576983,00:04:01.076375
0.2993440025522387,0.06666666666666667,00:04:01.190957
0.2880634857219332,0.0804737854124365,00:04:01.296760
0.30562126722893834,0.11380711874576983,00:03:59.645826
0.295263532249595,0.1276142374915397,00:03:59.814367
0.3351169038691133,0.1,00:03:59.927828
0.31837610152212364,0.0804737854124365,00:04:00.052034
0.2997832491835416,0.1414213562373095,00:04:00.168044
0.28193221291204934,0.1414213562373095,00:04:00.273574
0.32050264769920256,0.06666666666666667,00:04:00.385859
0.27874051220469753,0.03333333333333333,00:04:00.489140
0.27437835239293396,0.1,00:04:00.608359
0.2977016382275107,0.12761423749153966,00:04:00.714988
0.29925992769943555,0.03333333333333333,00:04:00.824036
0.30491971226907877,0.1276142374915397,00:04:00.942992
0.3078923331548442,0.11380711874576983,00:04:01.076375
0.2993440025522387,0.06666666666666667,00:04:01.190957
0.2880634857219332,0.0804737854124365,00:04:01.296760
0.29049826508783616,0.1,00:04:01.412500
0.30562126722893834,0.11380711874576983,00:03:59.645826
0.295263532249595,0.1276142374915397,00:03:59.814367
0.3351169038691133,0.1,00:03:59.927828
0.31837610152212364,0.0804737854124365,00:04:00.052034
0.2997832491835416,0.1414213562373095,00:04:00.168044
0.28193221291204934,0.1414213562373095,00:04:00.273574
0.32050264769920256,0.06666666666666667,00:04:00.385859
0.27874051220469753,0.03333333333333333,00:04:00.489140
0.27437835239293396,0.1,00:04:00.608359
0.2977016382275107,0.12761423749153966,00:04:00.714988
0.29925992769943555,0.03333333333333333,00:04:00.824036
0.30491971226907877,0.1276142374915397,00:04:00.942992
0.3078923331548442,0.11380711874576983,00:04:01.076375
0.2993440025522387,0.06666666666666667,00:04:01.190957
0.2880634857219332,0.0804737854124365,00:04:01.296760
0.29049826508783616,0.1,00:04:01.412500
0.2982193104942741,0.174535599249993,00:04:01.559459
0.30562126722893834,0.11380711874576983,00:03:59.645826
0.295263532249595,0.1276142374915397,00:03:59.814367
0.3351169038691133,0.1,00:03:59.927828
0.31837610152212364,0.0804737854124365,00:04:00.052034
0.2997832491835416,0.1414213562373095,00:04:00.168044
0.28193221291204934,0.1414213562373095,00:04:00.273574
0.32050264769920256,0.06666666666666667,00:04:00.385859
0.27874051220469753,0.03333333333333333,00:04:00.489140
0.27437835239293396,0.1,00:04:00.608359
0.2977016382275107,0.12761423749153966,00:04:00.714988
0.29925992769943555,0.03333333333333333,00:04:00.824036
0.30491971226907877,0.1276142374915397,00:04:00.942992
0.3078923331548442,0.11380711874576983,00:04:01.076375
0.2993440025522387,0.06666666666666667,00:04:01.190957
0.2880634857219332,0.0804737854124365,00:04:01.296760
0.29049826508783616,0.1,00:04:01.412500
0.2982193104942741,0.174535599249993,00:04:01.559459
0.31624927528588775,0.20786893258332634,00:04:01.670704
0.30562126722893834,0.11380711874576983,00:03:59.645826
0.295263532249595,0.1276142374915397,00:03:59.814367
0.3351169038691133,0.1,00:03:59.927828
0.31837610152212364,0.0804737854124365,00:04:00.052034
0.2997832491835416,0.1414213562373095,00:04:00.168044
0.28193221291204934,0.1414213562373095,00:04:00.273574
0.32050264769920256,0.06666666666666667,00:04:00.385859
0.27874051220469753,0.03333333333333333,00:04:00.489140
0.27437835239293396,0.1,00:04:00.608359
0.2977016382275107,0.12761423749153966,00:04:00.714988
0.29925992769943555,0.03333333333333333,00:04:00.824036
0.30491971226907877,0.1276142374915397,00:04:00.942992
0.3078923331548442,0.11380711874576983,00:04:01.076375
0.2993440025522387,0.06666666666666667,00:04:01.190957
0.2880634857219332,0.0804737854124365,00:04:01.296760
0.29049826508783616,0.1,00:04:01.412500
0.2982193104942741,0.174535599249993,00:04:01.559459
0.31624927528588775,0.20786893258332634,00:04:01.670704
0.28564190263884137,0.11380711874576983,00:04:01.795346
0.30562126722893834,0.11380711874576983,00:03:59.645826
0.295263532249595,0.1276142374915397,00:03:59.814367
0.3351169038691133,0.1,00:03:59.927828
0.31837610152212364,0.0804737854124365,00:04:00.052034
0.2997832491835416,0.1414213562373095,00:04:00.168044
0.28193221291204934,0.1414213562373095,00:04:00.273574
0.32050264769920256,0.06666666666666667,00:04:00.385859
0.27874051220469753,0.03333333333333333,00:04:00.489140
0.27437835239293396,0.1,00:04:00.608359
0.2977016382275107,0.12761423749153966,00:04:00.714988
0.29925992769943555,0.03333333333333333,00:04:00.824036
0.30491971226907877,0.1276142374915397,00:04:00.942992
0.3078923331548442,0.11380711874576983,00:04:01.076375
0.2993440025522387,0.06666666666666667,00:04:01.190957
0.2880634857219332,0.0804737854124365,00:04:01.296760
0.29049826508783616,0.1,00:04:01.412500
0.2982193104942741,0.174535599249993,00:04:01.559459
0.31624927528588775,0.20786893258332634,00:04:01.670704
0.28564190263884137,0.11380711874576983,00:04:01.795346
0.3042859340553258,0.14714045207910315,00:04:01.945627
0.30562126722893834,0.11380711874576983,00:03:59.645826
0.295263532249595,0.1276142374915397,00:03:59.814367
0.3351169038691133,0.1,00:03:59.927828
0.31837610152212364,0.0804737854124365,00:04:00.052034
0.2997832491835416,0.1414213562373095,00:04:00.168044
0.28193221291204934,0.1414213562373095,00:04:00.273574
0.32050264769920256,0.06666666666666667,00:04:00.385859
0.27874051220469753,0.03333333333333333,00:04:00.489140
0.27437835239293396,0.1,00:04:00.608359
0.2977016382275107,0.12761423749153966,00:04:00.714988
0.29925992769943555,0.03333333333333333,00:04:00.824036
0.30491971226907877,0.1276142374915397,00:04:00.942992
0.3078923331548442,0.11380711874576983,00:04:01.076375
0.2993440025522387,0.06666666666666667,00:04:01.190957
0.2880634857219332,0.0804737854124365,00:04:01.296760
0.29049826508783616,0.1,00:04:01.412500
0.2982193104942741,0.174535599249993,00:04:01.559459
0.31624927528588775,0.20786893258332634,00:04:01.670704
0.28564190263884137,0.11380711874576983,00:04:01.795346
0.3042859340553258,0.14714045207910315,00:04:01.945627
0.29820682124391773,0.11380711874576983,00:04:02.088973
0.30562126722893834,0.11380711874576983,00:03:59.645826
0.295263532249595,0.1276142374915397,00:03:59.814367
0.3351169038691133,0.1,00:03:59.927828
0.31837610152212364,0.0804737854124365,00:04:00.052034
0.2997832491835416,0.1414213562373095,00:04:00.168044
0.28193221291204934,0.1414213562373095,00:04:00.273574
0.32050264769920256,0.06666666666666667,00:04:00.385859
0.27874051220469753,0.03333333333333333,00:04:00.489140
0.27437835239293396,0.1,00:04:00.608359
0.2977016382275107,0.12761423749153966,00:04:00.714988
0.29925992769943555,0.03333333333333333,00:04:00.824036
0.30491971226907877,0.1276142374915397,00:04:00.942992
0.3078923331548442,0.11380711874576983,00:04:01.076375
0.2993440025522387,0.06666666666666667,00:04:01.190957
0.2880634857219332,0.0804737854124365,00:04:01.296760
0.29049826508783616,0.1,00:04:01.412500
0.2982193104942741,0.174535599249993,00:04:01.559459
0.31624927528588775,0.20786893258332634,00:04:01.670704
0.28564190263884137,0.11380711874576983,00:04:01.795346
0.3042859340553258,0.14714045207910315,00:04:01.945627
0.29820682124391773,0.11380711874576983,00:04:02.088973
0.28736354798531166,0.06666666666666667,00:04:02.223283
0.30562126722893834,0.11380711874576983,00:03:59.645826
0.295263532249595,0.1276142374915397,00:03:59.814367
0.3351169038691133,0.1,00:03:59.927828
0.31837610152212364,0.0804737854124365,00:04:00.052034
0.2997832491835416,0.1414213562373095,00:04:00.168044
0.28193221291204934,0.1414213562373095,00:04:00.273574
0.32050264769920256,0.06666666666666667,00:04:00.385859
0.27874051220469753,0.03333333333333333,00:04:00.489140
0.27437835239293396,0.1,00:04:00.608359
0.2977016382275107,0.12761423749153966,00:04:00.714988
0.29925992769943555,0.03333333333333333,00:04:00.824036
0.30491971226907877,0.1276142374915397,00:04:00.942992
0.3078923331548442,0.11380711874576983,00:04:01.076375
0.2993440025522387,0.06666666666666667,00:04:01.190957
0.2880634857219332,0.0804737854124365,00:04:01.296760
0.29049826508783616,0.1,00:04:01.412500
0.2982193104942741,0.174535599249993,00:04:01.559459
0.31624927528588775,0.20786893258332634,00:04:01.670704
0.28564190263884137,0.11380711874576983,00:04:01.795346
0.3042859340553258,0.14714045207910315,00:04:01.945627
0.29820682124391773,0.11380711874576983,00:04:02.088973
0.28736354798531166,0.06666666666666667,00:04:02.223283
0.28679284572068775,0.06666666666666667,00:04:02.363865
0.30562126722893834,0.11380711874576983,00:03:59.645826
0.295263532249595,0.1276142374915397,00:03:59.814367
0.3351169038691133,0.1,00:03:59.927828
0.31837610152212364,0.0804737854124365,00:04:00.052034
0.2997832491835416,0.1414213562373095,00:04:00.168044
0.28193221291204934,0.1414213562373095,00:04:00.273574
0.32050264769920256,0.06666666666666667,00:04:00.385859
0.27874051220469753,0.03333333333333333,00:04:00.489140
0.27437835239293396,0.1,00:04:00.608359
0.2977016382275107,0.12761423749153966,00:04:00.714988
0.29925992769943555,0.03333333333333333,00:04:00.824036
0.30491971226907877,0.1276142374915397,00:04:00.942992
0.3078923331548442,0.11380711874576983,00:04:01.076375
0.2993440025522387,0.06666666666666667,00:04:01.190957
0.2880634857219332,0.0804737854124365,00:04:01.296760
0.29049826508783616,0.1,00:04:01.412500
0.2982193104942741,0.174535599249993,00:04:01.559459
0.31624927528588775,0.20786893258332634,00:04:01.670704
0.28564190263884137,0.11380711874576983,00:04:01.795346
0.3042859340553258,0.14714045207910315,00:04:01.945627
0.29820682124391773,0.11380711874576983,00:04:02.088973
0.28736354798531166,0.06666666666666667,00:04:02.223283
0.28679284572068775,0.06666666666666667,00:04:02.363865
0.2919963004087404,0.06666666666666667,00:04:02.496920
0.30562126722893834,0.11380711874576983,00:03:59.645826
0.295263532249595,0.1276142374915397,00:03:59.814367
0.3351169038691133,0.1,00:03:59.927828
0.31837610152212364,0.0804737854124365,00:04:00.052034
0.2997832491835416,0.1414213562373095,00:04:00.168044
0.28193221291204934,0.1414213562373095,00:04:00.273574
0.32050264769920256,0.06666666666666667,00:04:00.385859
0.27874051220469753,0.03333333333333333,00:04:00.489140
0.27437835239293396,0.1,00:04:00.608359
0.2977016382275107,0.12761423749153966,00:04:00.714988
0.29925992769943555,0.03333333333333333,00:04:00.824036
0.30491971226907877,0.1276142374915397,00:04:00.942992
0.3078923331548442,0.11380711874576983,00:04:01.076375
0.2993440025522387,0.06666666666666667,00:04:01.190957
0.2880634857219332,0.0804737854124365,00:04:01.296760
0.29049826508783616,0.1,00:04:01.412500
0.2982193104942741,0.174535599249993,00:04:01.559459
0.31624927528588775,0.20786893258332634,00:04:01.670704
0.28564190263884137,0.11380711874576983,00:04:01.795346
0.3042859340553258,0.14714045207910315,00:04:01.945627
0.29820682124391773,0.11380711874576983,00:04:02.088973
0.28736354798531166,0.06666666666666667,00:04:02.223283
0.28679284572068775,0.06666666666666667,00:04:02.363865
0.2919963004087404,0.06666666666666667,00:04:02.496920
0.30922028194135937,0.06666666666666667,00:04:02.623477
0.30562126722893834,0.11380711874576983,00:03:59.645826
0.295263532249595,0.1276142374915397,00:03:59.814367
0.3351169038691133,0.1,00:03:59.927828
0.31837610152212364,0.0804737854124365,00:04:00.052034
0.2997832491835416,0.1414213562373095,00:04:00.168044
0.28193221291204934,0.1414213562373095,00:04:00.273574
0.32050264769920256,0.06666666666666667,00:04:00.385859
0.27874051220469753,0.03333333333333333,00:04:00.489140
0.27437835239293396,0.1,00:04:00.608359
0.2977016382275107,0.12761423749153966,00:04:00.714988
0.29925992769943555,0.03333333333333333,00:04:00.824036
0.30491971226907877,0.1276142374915397,00:04:00.942992
0.3078923331548442,0.11380711874576983,00:04:01.076375
0.2993440025522387,0.06666666666666667,00:04:01.190957
0.2880634857219332,0.0804737854124365,00:04:01.296760
0.29049826508783616,0.1,00:04:01.412500
0.2982193104942741,0.174535599249993,00:04:01.559459
0.31624927528588775,0.20786893258332634,00:04:01.670704
0.28564190263884137,0.11380711874576983,00:04:01.795346
0.3042859340553258,0.14714045207910315,00:04:01.945627
0.29820682124391773,0.11380711874576983,00:04:02.088973
0.28736354798531166,0.06666666666666667,00:04:02.223283
0.28679284572068775,0.06666666666666667,00:04:02.363865
0.2919963004087404,0.06666666666666667,00:04:02.496920
0.30922028194135937,0.06666666666666667,00:04:02.623477
0.27994667577480437,0.03333333333333333,00:04:02.736817
0.30562126722893834,0.11380711874576983,00:03:59.645826
0.295263532249595,0.1276142374915397,00:03:59.814367
0.3351169038691133,0.1,00:03:59.927828
0.31837610152212364,0.0804737854124365,00:04:00.052034
0.2997832491835416,0.1414213562373095,00:04:00.168044
0.28193221291204934,0.1414213562373095,00:04:00.273574
0.32050264769920256,0.06666666666666667,00:04:00.385859
0.27874051220469753,0.03333333333333333,00:04:00.489140
0.27437835239293396,0.1,00:04:00.608359
0.2977016382275107,0.12761423749153966,00:04:00.714988
0.29925992769943555,0.03333333333333333,00:04:00.824036
